id,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,mo_sold,yr_sold,saleprice,house_age,with_porch,remod/add,big_house,exterior
2622,20,RL,60.0,8.881975184248867,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1950,Hip,None,0.0,3,TA,CBlock,0,0,None,0.0,0.0,3,6.947937068614969,0.0,6.947937068614969,0.0,1,0,2,3,0,0,Detchd,Unf,625.0,TA,0.0,6,2006,11.603679828238693,4.04305126783455,0,0,0,Wood
1300,20,RM,50.0,8.699681400989514,0,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,5,1948,Gable,None,0.0,3,TA,CBlock,3,1,ALQ,4.653960350157523,6.248042874508429,5,6.672032945461067,0.0,6.672032945461067,0.0,1,0,2,3,0,0,Detchd,Unf,250.0,TA,0.0,4,2008,11.652687407345388,4.110873864173311,0,1,0,Vinyl
2505,120,FV,34.0,8.19671240721307,0,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,Gable,None,0.0,4,TA,PConc,4,1,Unf,0.0,7.042286171939743,5,7.042286171939743,0.0,7.042286171939743,0.0,1,1,1,4,1,4,Attchd,RFn,588.0,TA,0.0,5,2006,12.080509422554828,1.0986122886681098,1,0,0,Metal
582,20,RL,0.0,9.122273893107732,1,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,7,1968,Hip,None,0.0,3,TA,CBlock,3,1,Unf,0.0,7.306531398939505,4,7.306531398939505,0.0,7.306531398939505,0.0,2,0,3,4,1,4,Attchd,RFn,462.0,TA,0.0,8,2009,12.132156962580005,3.7376696182833684,0,0,0,Brick
1458,60,RL,73.0,9.112396727646056,1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,1999,Gable,BrkFace,5.771441123130016,4,TA,PConc,4,2,GLQ,6.505784060128229,5.820082930352362,5,6.912742820493176,6.744059186311348,7.52456122628536,0.0,2,1,3,4,2,3,Attchd,Fin,660.0,TA,5.41610040220442,12,2008,12.345834587905333,2.302585092994046,1,1,0,Vinyl
281,20,RL,64.0,8.765770543987257,0,HLS,Inside,Edwards,Norm,1Fam,1Story,4,5,1958,Hip,None,0.0,3,TA,CBlock,3,1,Unf,0.0,6.8679744089702925,5,6.8679744089702925,0.0,6.8679744089702925,0.0,1,0,3,3,0,0,None,None,0.0,None,0.0,5,2010,11.407564949312402,3.970291913552122,0,0,0,Wood
2298,85,RL,54.0,8.888066854754783,0,Lvl,Inside,Mitchel,Norm,1Fam,SFoyer,5,7,1970,Gable,None,0.0,3,Gd,CBlock,4,3,ALQ,6.429719478039138,5.0106352940962555,5,6.645090969505644,0.0,6.645090969505644,1.0,1,0,2,3,0,0,Detchd,Unf,624.0,TA,4.653960350157523,4,2007,11.771436160121729,3.6375861597263857,0,0,0,Vinyl
2580,20,RL,72.0,9.225524507301223,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1956,Gable,None,0.0,3,TA,CBlock,3,3,BLQ,6.818924065275521,5.351858133476067,5,7.025538314638521,0.0,7.025538314638521,1.0,1,0,3,3,1,3,Attchd,Fin,353.0,TA,0.0,5,2006,11.938193200374572,3.9318256327243257,1,1,0,Wood
568,160,FV,30.0,8.006700845440367,0,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6,5,2009,Gable,Stone,4.343805421853684,4,TA,PConc,4,3,GLQ,5.68697535633982,5.765191102784844,5,6.418364935936212,6.418364935936212,7.110696122978827,0.0,2,1,2,4,0,0,Detchd,RFn,528.0,TA,0.0,6,2009,12.065274916913605,0.0,1,0,0,Vinyl
1807,20,RL,63.0,8.922791623969637,0,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,2006,Gable,None,0.0,3,TA,PConc,4,1,Unf,0.0,7.00397413672268,5,7.00397413672268,0.0,7.00397413672268,0.0,1,1,3,3,0,0,None,None,0.0,None,0.0,6,2007,11.891361900690473,0.6931471805599453,1,1,0,Vinyl
129,50,RL,120.0,9.761981590241948,0,Lvl,Corner,NAmes,Artery,1Fam,1.5Fin,6,6,1949,Gable,Stone,5.831882477283517,3,Gd,CBlock,3,1,Rec,5.707110264748875,6.180016653652572,3,6.927557906278317,6.2878585601617845,7.350516171833998,0.0,2,0,3,3,1,4,Attchd,Unf,470.0,TA,0.0,1,2010,12.058152515453552,4.127134385045092,1,1,0,Metal
2294,80,RL,0.0,9.677715549868227,1,Low,Corner,Mitchel,Norm,1Fam,SLvl,6,6,1977,Gable,None,0.0,3,TA,PConc,4,4,GLQ,7.046647277848756,4.574710978503383,3,7.213031659834869,0.0,7.213031659834869,2.0,2,0,3,3,1,3,Attchd,Fin,528.0,TA,7.261927092702751,9,2007,12.144197241812087,3.4339872044851463,0,0,0,Wood
1860,20,RL,80.0,9.169622538697624,0,Lvl,FR2,Veenker,Feedr,1Fam,1Story,6,8,1976,Gable,None,0.0,3,TA,CBlock,4,4,ALQ,6.88653164253051,5.652489180268651,5,7.141245122350491,0.0,7.141245122350491,0.0,2,0,3,3,1,3,Attchd,RFn,460.0,TA,5.700443573390687,5,2007,12.109010932687042,3.4657359027997265,0,0,0,Metal
839,60,RL,43.0,9.275003885301905,2,Lvl,CulDSac,CollgCr,PosN,1Fam,2Story,7,6,1996,Gable,None,0.0,4,TA,PConc,4,3,GLQ,5.955837369464831,4.2626798770413155,5,6.71901315438526,6.727431724850855,7.415776975415394,1.0,2,1,3,4,1,3,Attchd,RFn,550.0,TA,5.0689042022202315,4,2009,12.26434155365415,2.6390573296152584,1,0,0,Vinyl
2349,60,RL,81.0,9.262078567380597,0,Lvl,Inside,NWAmes,PosA,1Fam,2Story,7,5,1978,Gable,BrkFace,4.23410650459726,3,TA,CBlock,3,1,Unf,0.0,6.852242569051878,3,6.852242569051878,6.816735880594968,7.527255919373784,0.0,2,1,4,3,1,3,Attchd,RFn,482.0,TA,5.993961427306569,7,2006,12.1489730534896,3.367295829986474,1,0,0,Wood
1903,20,RL,50.0,8.517393171418904,0,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,3,1946,Gable,None,0.0,2,Fa,CBlock,2,1,LwQ,5.703782474656201,5.908082938168931,2,6.502790045915623,0.0,6.502790045915623,0.0,1,0,2,4,0,0,None,None,0.0,None,0.0,4,2007,11.074420502783864,4.127134385045092,1,1,0,Wood
234,60,RL,0.0,9.745839095947058,1,Low,CulDSac,ClearCr,Norm,1Fam,2Story,6,5,1978,Gable,BrkFace,5.666426688112432,3,TA,PConc,4,3,ALQ,6.872128101338986,5.0369526024136295,5,7.0192966537150445,6.762729506931879,7.591861714889934,1.0,2,1,4,4,1,3,Attchd,Fin,522.0,TA,5.820082930352362,5,2010,12.345834587905333,3.4965075614664802,1,1,0,Vinyl
2172,50,RL,74.0,9.69818391935025,0,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,6,1925,Gable,None,0.0,3,Gd,CBlock,3,1,ALQ,4.875197323201151,6.502790045915623,3,6.804614520062624,6.111467339502679,7.20934025660291,1.0,1,0,3,3,1,4,Detchd,Unf,576.0,TA,0.0,7,2007,11.711776323715394,4.418840607796598,1,1,0,Vinyl
2588,20,RL,65.0,9.310276200588783,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,Hip,None,0.0,3,TA,CBlock,3,1,LwQ,6.192362489474872,6.249975242259483,5,6.913737350659685,0.0,6.913737350659685,0.0,1,0,2,3,1,3,Attchd,Unf,319.0,TA,0.0,7,2006,11.801856756822442,3.9318256327243257,1,0,0,Wood
1289,50,RM,60.0,9.25349564229011,0,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,6,7,1920,Gable,None,0.0,4,Gd,BrkTil,4,1,LwQ,6.202535517187923,6.925595197110468,5,7.368339686311381,7.097548850614793,7.934871565945177,0.0,2,0,5,3,2,3,Detchd,Unf,520.0,TA,0.0,6,2008,12.4529327234617,4.48863636973214,1,1,0,Brick
1596,160,RM,41.0,7.888334500738654,0,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,5,7,1976,Gable,None,0.0,3,TA,PConc,4,1,ALQ,5.765191102784844,5.4510384535657,3,6.8308742346461795,6.311734809152915,7.297091005160418,0.0,2,0,4,3,1,3,Attchd,Unf,336.0,TA,4.532599493153256,5,2008,11.771436160121729,3.4965075614664802,1,0,0,Mix
264,20,RL,80.0,9.248599084093273,0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2003,Hip,BrkFace,5.771441123130016,4,TA,PConc,4,1,GLQ,7.428333194190806,5.6937321388027,5,7.590346945602565,0.0,7.590346945602565,1.0,2,1,3,4,1,4,Attchd,RFn,850.0,TA,5.241747015059643,5,2010,12.669806661762314,2.0794415416798357,1,0,0,Mix
451,20,RL,70.0,9.175645402179295,1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2006,Gable,Stone,5.950642552587727,4,TA,PConc,4,1,Unf,0.0,7.377133712833954,4,7.382124365737512,0.0,7.382124365737512,0.0,2,0,3,4,1,4,Attchd,RFn,871.0,TA,5.442417710521793,7,2009,12.45254202214788,1.3862943611198906,1,0,0,Vinyl
536,20,RL,63.0,8.922791623969637,0,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,2004,Gable,None,0.0,3,TA,PConc,4,1,Unf,0.0,7.055312843339752,5,7.055312843339752,0.0,7.055312843339752,0.0,1,1,3,4,0,0,None,None,0.0,None,0.0,8,2009,11.874090314181814,1.791759469228055,1,0,0,Vinyl
43,20,RL,79.0,9.555559953069064,1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2005,Hip,BrkFace,5.484796933490655,4,TA,PConc,5,1,GLQ,3.367295829986474,7.492760300922379,5,7.508238774678663,0.0,7.508238774678663,0.0,2,0,3,5,1,4,Attchd,RFn,678.0,TA,0.0,2,2010,12.464583340681674,1.791759469228055,1,1,0,Mix
2223,20,RL,0.0,9.952325334619427,0,Bnk,Corner,Crawfor,Norm,1Fam,1Story,6,5,1953,Hip,BrkFace,5.220355825078324,3,Gd,CBlock,4,2,ALQ,3.58351893845611,6.80903930604298,3,7.723120092266331,0.0,7.723120092266331,1.0,2,0,3,4,2,4,Basment,Unf,450.0,TA,5.117993812416755,10,2007,12.287652632522597,4.007333185232471,1,0,0,Wood
2009,50,RL,70.0,9.075436609511382,1,Bnk,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1923,Gable,None,0.0,3,TA,BrkTil,4,1,Rec,5.707110264748875,6.641182169740591,5,6.82001636467413,6.580639137284949,7.400009517162692,0.0,1,1,3,3,1,4,Detchd,Unf,440.0,TA,0.0,5,2007,12.254862809699606,4.442651256490317,1,1,0,Brick
394,20,RL,0.0,9.076923258535832,1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1970,Gable,BrkFace,4.343805421853684,3,TA,CBlock,3,1,BLQ,6.720220155135295,5.1647859739235145,3,6.910750787961936,0.0,6.910750787961936,1.0,1,0,3,3,0,0,Detchd,Unf,902.0,TA,0.0,8,2009,11.908340237224891,3.6888794541139363,0,0,0,Metal
1738,60,RL,73.0,9.047821442478408,1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2006,Gable,None,0.0,3,TA,PConc,4,1,Unf,0.0,6.424869023905388,5,6.424869023905388,6.680854678790215,7.253470382684528,0.0,2,1,3,4,1,4,BuiltIn,Fin,432.0,TA,0.0,3,2007,11.963567869487337,0.6931471805599453,1,1,0,Vinyl
1196,90,RL,72.0,9.312264991698108,1,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,5,1965,Gable,None,0.0,3,TA,CBlock,3,1,Unf,0.0,7.455298485683291,3,7.455298485683291,0.0,7.455298485683291,0.0,2,0,6,3,0,0,Detchd,Unf,576.0,TA,0.0,11,2008,11.884489021402711,3.784189633918261,0,0,0,Wood
828,20,RL,64.0,8.81922185757494,0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,Gable,None,0.0,4,TA,PConc,4,3,GLQ,6.805722553416985,5.942799375126701,5,7.1631723908466425,0.0,7.1631723908466425,1.0,2,0,2,4,1,4,Attchd,RFn,662.0,TA,5.1298987149230735,5,2009,12.206072645530174,1.0986122886681098,0,0,0,Vinyl
1694,20,RL,105.0,9.644198554585564,0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2005,Hip,BrkFace,5.993961427306569,5,TA,PConc,5,4,GLQ,7.266128779556451,6.336825731146441,5,7.624130585661289,0.0,7.624130585661289,1.0,2,1,2,5,2,4,Attchd,Fin,878.0,TA,5.241747015059643,8,2007,13.017002861746503,1.0986122886681098,1,1,0,Vinyl
571,160,FV,34.0,8.080546965824498,0,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6,5,1999,Gable,BrkFace,6.796823718274855,3,TA,PConc,4,1,GLQ,5.945420608606575,5.855071922202427,4,6.610696044717759,6.593044534142437,7.294377299288821,0.0,2,1,3,3,0,0,Detchd,Unf,440.0,TA,0.0,3,2009,12.058152515453552,2.3978952727983707,1,0,0,Metal
1192,60,RL,90.0,9.287394001418473,0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,7,1974,Gable,None,0.0,3,TA,CBlock,3,1,ALQ,6.863803391452954,5.953243334287785,3,7.3453648404168685,6.9726062513017535,7.869019376499023,0.0,2,1,4,3,1,3,Attchd,RFn,624.0,TA,3.6635616461296463,6,2008,12.388394202324129,3.5553480614894135,1,1,0,Wood
1806,60,FV,102.0,9.318656515459642,1,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2004,Gable,None,0.0,4,TA,PConc,4,1,Unf,0.0,7.365812837209472,5,7.365812837209472,6.787844982309579,7.810758116529357,0.0,3,0,4,4,1,4,Attchd,RFn,610.0,TA,5.075173815233827,12,2007,12.736700896592344,1.3862943611198906,1,1,0,Mix
962,20,RL,73.0,9.096723645189215,1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2007,Gable,None,0.0,4,TA,PConc,4,3,GLQ,2.833213344056216,7.280008252884188,5,7.2909747781429814,0.0,7.2909747781429814,0.0,2,0,3,4,0,0,Attchd,Fin,610.0,TA,4.61512051684126,7,2009,12.211060187041213,1.0986122886681098,1,0,0,Vinyl
2142,20,RL,120.0,9.24541789858888,0,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,6,1975,Gable,None,0.0,3,TA,CBlock,3,3,BLQ,6.57507584059962,5.537334267018537,3,6.877296071497429,0.0,6.877296071497429,0.0,1,1,3,3,0,0,Attchd,Unf,440.0,TA,0.0,1,2007,11.711776323715394,3.4965075614664802,0,0,0,Wood
1648,20,RL,93.0,9.417354541360508,0,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,6,1978,Gable,Stone,4.219507705176107,3,TA,CBlock,4,1,GLQ,7.192182058713246,5.308267697401205,3,7.417580402414544,0.0,7.417580402414544,1.0,2,0,3,4,1,3,Attchd,Fin,663.0,TA,0.0,9,2007,12.269047444691562,3.4011973816621555,0,1,0,Wood
618,20,RL,90.0,9.200391041122515,0,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,5,1967,Gable,None,0.0,4,TA,CBlock,3,1,Rec,7.068172000388042,6.230481447578482,3,7.433666540166168,0.0,7.433666540166168,1.0,1,0,2,3,0,0,Attchd,Unf,550.0,TA,0.0,4,2009,12.072541252905651,3.7612001156935624,1,0,0,Brick
2108,20,RL,64.0,8.81922185757494,0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,Gable,BrkFace,4.6913478822291435,4,TA,PConc,4,1,GLQ,6.499787040655854,6.300785794663244,5,7.097548850614793,0.0,7.097548850614793,1.0,2,0,2,4,0,0,Attchd,RFn,628.0,TA,4.663439094112067,9,2007,12.182804018590819,0.0,1,0,0,Vinyl
772,20,RL,75.0,9.360999248261296,0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,Hip,BrkFace,5.153291594497779,3,TA,CBlock,3,1,BLQ,6.269096283706261,6.26530121273771,3,6.959398512133975,0.0,6.959398512133975,0.0,1,1,3,3,1,1,Attchd,Fin,668.0,TA,0.0,4,2009,11.639558115903595,3.7612001156935624,1,0,0,Wood
2672,50,RL,65.0,8.769662508112274,0,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,6,5,1939,Gable,None,0.0,3,TA,BrkTil,3,1,Unf,0.0,6.880384082186005,4,6.880384082186005,6.406879986069314,7.363913501405819,0.0,1,0,3,2,1,4,Detchd,Unf,312.0,TA,0.0,10,2006,11.850825253582627,4.219507705176107,0,1,0,Metal
2492,20,RL,65.0,9.042040056544483,0,Lvl,Inside,Sawyer,RRAe,1Fam,1Story,5,6,1968,Gable,BrkFace,4.51085950651685,3,TA,CBlock,3,1,BLQ,5.093750200806762,6.111467339502679,3,6.813444599510896,0.0,6.813444599510896,0.0,1,0,3,3,0,0,Attchd,Unf,294.0,TA,0.0,11,2006,11.661345470088502,3.6635616461296463,1,0,0,Wood
2903,20,RL,88.0,9.35686202463895,0,Lvl,Inside,Timber,Norm,1Fam,1Story,9,5,2005,Hip,BrkFace,5.948034989180646,5,TA,PConc,4,4,GLQ,7.283448228756631,5.950642552587727,5,7.516977224604321,0.0,7.516977224604321,1.0,2,0,3,5,1,4,Attchd,Fin,682.0,TA,5.087596335232384,9,2006,12.793581494067123,0.6931471805599453,1,1,0,Vinyl
2783,60,RL,50.0,9.028938392241612,1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,6,1977,Gable,BrkFace,4.143134726391533,3,TA,CBlock,4,3,GLQ,6.234410725718371,5.117993812416755,3,6.532334292222349,6.555356891810665,7.236339342754344,0.0,1,1,3,3,0,0,Attchd,Unf,317.0,TA,6.008813185442595,12,2006,11.967180737247824,3.4011973816621555,1,0,0,Wood
786,20,RL,0.0,9.278839788400875,1,Lvl,Inside,ClearCr,Norm,1Fam,1Story,5,5,1955,Hip,None,0.0,4,TA,CBlock,3,1,LwQ,5.940171252720432,6.154858094016418,5,7.532623618788788,0.0,7.532623618788788,1.0,1,0,2,3,3,4,Attchd,Fin,303.0,TA,6.1675164908883415,11,2009,12.154779351142624,4.007333185232471,1,1,0,Wood
740,30,RM,60.0,8.841014310483892,0,Lvl,FR2,BrkSide,Feedr,1Fam,1Story,5,5,1924,Gable,None,0.0,3,TA,PConc,3,2,LwQ,6.0063531596017325,6.608000625296087,3,7.171656822768514,0.0,7.171656822768514,0.0,1,0,2,2,0,0,Detchd,Unf,440.0,TA,0.0,10,2009,11.512925464970229,4.454347296253507,0,1,0,Wood
2546,20,RL,80.0,9.082620630373812,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1964,Hip,BrkFace,6.054439346269371,3,TA,CBlock,3,1,BLQ,6.317164686747284,6.54965074223381,3,7.132497551660044,0.0,7.132497551660044,1.0,1,0,3,3,2,4,Attchd,RFn,461.0,TA,0.0,3,2006,11.982929094215963,3.7612001156935624,1,0,0,Wood
851,20,RL,65.0,9.281730368062856,1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,Gable,BrkFace,4.23410650459726,4,TA,PConc,4,1,GLQ,7.138866999945524,5.153291594497779,5,7.275864600546533,0.0,7.275864600546533,1.0,2,0,3,4,0,0,Attchd,RFn,577.0,TA,4.976733742420574,4,2009,12.220961258023925,2.0794415416798357,1,0,0,Vinyl
1833,60,RL,0.0,9.166701914946353,1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1990,Gable,BrkFace,5.820082930352362,4,TA,PConc,5,1,GLQ,6.180016653652572,6.879355804460439,5,7.282073658093465,7.213768308118642,7.941295570906532,0.0,2,1,4,4,1,5,Attchd,RFn,750.0,Gd,6.2166061010848646,6,2007,12.618182296357007,2.8903717578961645,0,0,0,Wood
76,120,RL,50.0,8.98882050177807,0,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1980,Gable,None,0.0,3,TA,CBlock,4,1,BLQ,6.298949246855942,5.568344503761097,3,6.828712071641684,0.0,6.828712071641684,0.0,2,0,2,3,1,3,Attchd,RFn,264.0,TA,4.394449154672439,5,2010,11.870599909242044,3.4339872044851463,0,0,0,Wood
2151,60,RL,66.0,9.694431800539537,3,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,1998,Gable,None,0.0,4,TA,PConc,4,1,GLQ,5.641907070938114,6.617402977974478,5,7.099201743553092,7.1252830915107115,7.8050670442584895,0.0,2,1,4,4,1,3,BuiltIn,Fin,683.0,TA,5.342334251964811,5,2007,12.495003937382387,2.302585092994046,1,1,0,Vinyl
1880,90,RL,0.0,9.296518068217235,1,Lvl,Inside,NAmes,Norm,Duplex,1Story,4,5,1964,Gable,None,0.0,3,TA,Slab,0,0,None,0.0,0.0,3,7.110696122978827,0.0,7.110696122978827,0.0,2,0,2,3,0,0,CarPort,Unf,530.0,TA,0.0,4,2007,11.542484267211773,3.784189633918261,0,0,0,Wood
2907,120,RM,32.0,8.412054873292933,0,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1998,Hip,BrkFace,6.095824562432225,3,Gd,PConc,5,1,GLQ,7.091742115095153,3.6109179126442243,5,7.198931240688173,0.0,7.198931240688173,1.0,2,0,2,3,0,0,Attchd,Fin,405.0,TA,0.0,3,2006,11.941455846009388,2.1972245773362196,1,0,0,Vinyl
1831,85,RL,0.0,9.720045368073471,1,Lvl,CulDSac,Sawyer,RRAe,1Fam,SFoyer,5,5,1975,Gable,None,0.0,3,TA,CBlock,4,4,ALQ,7.237778191923443,0.0,3,7.43955930913332,0.0,7.43955930913332,1.0,2,0,3,3,2,3,Basment,Fin,611.0,TA,0.0,1,2007,12.049418835484797,3.4965075614664802,0,1,0,Wood
2836,50,RL,62.0,9.071997422354437,0,Lvl,FR2,Edwards,Feedr,1Fam,1.5Fin,4,5,1924,Gable,None,0.0,3,TA,BrkTil,3,1,Unf,0.0,6.9975959829819265,3,6.9975959829819265,6.3578422665081,7.4205789054108005,0.0,1,1,4,3,0,0,Attchd,Unf,288.0,TA,0.0,5,2006,11.580584113444043,4.418840607796598,1,1,0,Wood
1955,20,RL,66.0,9.024131268455035,1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1968,Gable,BrkFace,4.465908118654584,3,TA,CBlock,3,2,Rec,6.859614903654202,0.0,4,6.859614903654202,0.0,6.859614903654202,1.0,1,0,3,3,0,0,Attchd,Unf,288.0,TA,0.0,8,2007,11.763684183317412,3.6888794541139363,0,0,0,Wood
1926,20,RL,72.0,9.187174093944343,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1957,Gable,None,0.0,3,TA,CBlock,3,1,Rec,6.240275845170769,6.018593214496234,3,6.827629234502852,0.0,6.827629234502852,1.0,1,0,2,3,0,0,Attchd,Unf,308.0,TA,0.0,4,2007,11.661345470088502,3.9318256327243257,1,0,0,Wood
2924,20,RL,80.0,9.76428295481558,0,Low,Inside,Mitchel,Norm,1Fam,1Story,5,5,1977,Gable,None,0.0,3,TA,CBlock,3,1,ALQ,6.842683282238422,5.25227342804663,2,7.027314514039777,0.0,7.027314514039777,1.0,2,0,3,3,1,4,Attchd,RFn,484.0,TA,5.69035945432406,5,2006,11.982929094215963,3.4011973816621555,1,0,0,Brick
1003,120,RL,39.0,8.531293315795018,1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1992,Gable,None,0.0,4,TA,PConc,4,2,Unf,0.0,7.155396301896734,5,7.155396301896734,0.0,7.155396301896734,0.0,2,0,2,4,0,0,Attchd,RFn,506.0,TA,0.0,8,2008,12.100712129872347,2.833213344056216,1,0,0,Wood
1667,20,RL,66.0,8.97727273946428,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1970,Gable,BrkFace,3.4965075614664802,3,TA,CBlock,3,1,ALQ,4.406719247264253,5.3706380281276624,5,6.818924065275521,0.0,6.818924065275521,0.0,1,0,3,5,0,0,Attchd,RFn,368.0,Gd,4.795790545596741,10,2007,11.79810440720389,3.6375861597263857,0,1,0,Wood
2905,90,RM,78.0,8.85666093701725,0,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,7,5,1997,Gable,BrkFace,5.303304908059076,3,Gd,PConc,4,4,GLQ,7.126087273299125,3.828641396489095,4,7.221835825288449,0.0,7.221835825288449,2.0,2,0,2,3,0,0,Attchd,Fin,784.0,TA,0.0,11,2006,12.2783933071098,2.302585092994046,1,0,0,Metal
921,70,RL,0.0,8.922791623969637,1,Bnk,Inside,Crawfor,Norm,1Fam,2Story,6,7,1942,Gable,None,0.0,3,TA,CBlock,3,1,BLQ,6.306275286948016,5.41610040220442,2,6.625392368007956,6.60934924316738,7.3098814858247865,0.0,1,0,3,4,2,4,Attchd,Unf,213.0,TA,0.0,11,2009,12.086725887897607,4.219507705176107,1,1,0,Wood
1780,20,RL,76.0,9.269834943761822,0,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,Gable,BrkFace,5.517452896464707,4,TA,PConc,4,2,GLQ,3.367295829986474,7.311218384419629,4,7.336285660021297,0.0,7.336285660021297,0.0,2,0,3,4,1,4,Attchd,Fin,484.0,TA,5.1298987149230735,1,2007,12.2783933071098,0.6931471805599453,1,0,0,Vinyl
746,50,RM,51.0,8.71948076085107,0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,6,1938,Gable,None,0.0,3,TA,BrkTil,3,1,LwQ,5.6131281063880705,6.522092798170152,3,6.902742737158593,6.3784261836515865,7.367077059881012,0.0,2,0,3,3,1,4,Detchd,Unf,250.0,TA,5.247024072160486,2,2009,11.918390573078392,4.276666119016055,1,1,0,Wood
254,60,RL,90.0,9.423595190540022,0,Lvl,Corner,SawyerW,Norm,1Fam,2Story,7,5,1990,Hip,None,0.0,3,TA,PConc,4,2,GLQ,7.293697720601438,5.318119993844216,4,7.438383530044307,7.329093736246592,8.078067881815437,1.0,3,0,5,4,2,3,Attchd,Unf,594.0,TA,5.908082938168931,5,2010,12.676076274775909,3.044522437723423,0,0,0,Wood
606,20,RL,100.0,9.210840247017833,0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1964,Gable,BrkFace,5.198497031265826,3,TA,CBlock,3,1,Rec,5.2832037287379885,6.883462586413092,3,7.324489979348532,0.0,7.324489979348532,0.0,1,1,3,3,0,0,Attchd,RFn,472.0,TA,0.0,2,2009,12.025749091398891,3.828641396489095,1,0,0,Wood
2703,30,RL,55.0,9.018089684104343,0,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1935,Gable,None,0.0,3,TA,Slab,0,0,None,0.0,0.0,3,6.940222469119639,0.0,6.940222469119639,0.0,1,0,2,3,1,3,Detchd,Unf,260.0,TA,0.0,6,2006,11.736069016284437,4.276666119016055,1,1,0,Wood
1306,20,RM,103.0,9.40968291310444,0,Lvl,Inside,OldTown,Norm,1Fam,1Story,3,1,1949,Gable,None,0.0,3,TA,BrkTil,2,1,Unf,0.0,6.1070228877422545,4,7.370860166536716,0.0,7.370860166536716,0.0,2,0,5,3,0,0,None,None,0.0,None,0.0,12,2008,11.082142548877775,4.0943445622221,0,1,0,Metal
